fsq_id,fsq_name,cat_id,cat_name,lat,lon,address
517e8308e4b0b4d25529494f,Bờ Biển Vũng Tàu,16003,Beach,10.351809,107.066156,
4e6c9d137d8b2c711b57df40,Bo Rung,13379,Vietnamese Restaurant,10.871896,106.738861,Ho Chi Minh City
4fca1c0be4b0f82a4b859bd7,Cafe Bonjour,13034,Café,10.949971,107.003148,Trảng Bom City
4ea4aecab8f7e4911f9352df,Pho Bac Ninh,13379,Vietnamese Restaurant,10.847075,106.762722,"Thành phố Hồ Chí Minh, Ho Chi Minh City"
52f5824c11d24e7e657eea2b,Bún Bò Huế Ông Già,13315,Noodle Restaurant,10.773739,106.546031,
d1a145464c834c03ec5e284a,Cà Phê Hồ Sen,13034,Café,10.884035,106.821252,"16, Quang Trung, Hồ Chí Minh"
f085a5fcb2e444fb7adeacc9,Thụy Thái Việt Nam,11145,Real Estate Service,10.968119,107.030067,"Khu Công Nghiệp Hố Nai, Lô 1-21A, Trảng Bom, Đồng Nai"
4e63529cd22d509a3a002c53,Chợ Sặt Hố Nai,13000,Dining and Drinking,10.968704,106.889863,
5ed0646f53dd4e00087fdc97,Phen’S Coffee,13034,Café,10.823675,106.676153,"142 Nguyễn Văn Công, Ho Chi Minh City"
50591263e4b0b4154793a69f,Ngân Hương Mỹ Thực Gia,13049,Diner,10.915987,106.708868,"23 Nguyễn Văn Tiết, Bình Dương"
4f127638e4b03856f176d9eb,Dolphin Swimming pool restaurant - bar cafe,18075,Swimming Pool,10.341824,107.094408,Thuy Van
eb2294e410714044d60be895,Ốc Nam,13049,Diner,10.721683,106.825781,"Ấp Thị Cầu, Nhơn Trạch, Đồng Nai"
59c3cfe48134883ae7d5a6a6,Bornga - Original Korean Taste,13289,Korean Restaurant,10.778687,106.70202,"45 Lý Tự Trọng, Thành phố Hồ Chí Minh, Ho Chi Minh City"
4b599b65f964a5209e8e28e3,Nhà Hàng The Refinery,13148,French Restaurant,10.777823,106.703888,"74/7C, Hai Bà Trưng, Thành phố Hồ Chí Minh, Ho Chi Minh City"
5aedc25a135b39002c664f2b,Hoàng - Quán Ăn Hải Sản,13049,Diner,10.630481,106.493366,"133 Phan Văn Mãng, KP. 9, Bến Lức, Long An"
509f8d4fe4b064bf6d333b07,Quán Nhậu Ven Sông - Phượng,13338,Seafood Restaurant,10.882225,106.854712,Bến Gỗ
435e30809ce849a1ab39a204,Quán Chii Yummy - Ăn Vặt,13382,Snack Place,10.857005,106.926902,"Trường THPT Tam Phước, Đồng Nai"
123c6892276b4c3d7f1e97f3,Trường Mầm Non Hoa Cúc,11028,Construction,11.157693,106.743153,"Ấp Đồng Sặc, Tân Uyên, Bình Dương"
51e29d2f498e6371236ef3f6,Chợ Hàng Dương,17069,Grocery Store / Supermarket,10.386875,106.919486,Hồ Chí Minh
c6892b4fe3ae44cbae2f7e0b,Xúc xích Đức - Mr Dieters,13145,Fast Food Restaurant,10.685392,106.701708,"1527/7/4 Lê Văn Lương, Ấp 2, Nhà Bè, Hồ Chí Minh"
4e55aac1922e47a51e140b3a,VietsovPetro Sport Complex,10051,Stadium,10.36212,107.084138,"Nguyễn Tri Phương Street, Ward 7, Vũng Tàu, Tỉnh Bà Rịa-Vũng Tàu"
553890ba498e754de2cfc145,iSmile Coffee,13034,Café,10.868875,106.613868,Nguyễn Hữu Cầu
4dcd1215c65bdac7133db3f2,Vietcombank Autobanking Nguyen Tat Thanh,11045,Bank,10.75875,106.715105,Ho Chi Minh City
5256119c11d2195f2831547d,Chợ Phú Xuân,17069,Grocery Store / Supermarket,10.702384,106.737652,"32/5, Huỳnh Tấn Phát, Hồ Chí Minh"
5ab5b7a489b06a31468eb7c7,Xưởng SX Thiết Bị Mầm Non Phú Thành,17135,Toy / Game Store,10.764886,106.596245,"907/30A Hương Lộ 2, Ho Chi Minh City"
53c0ee09498e2e581dce8f66,Cà Phê Kóc,13034,Café,10.743669,106.732056,
58f3623e6e46505bc25bf0db,50 Scents (Nước Hoa Authentic),17109,Perfume Store,10.788458,106.588576,"143/36/6 Liên Khu 5-6 (143/36/6 Liên Khu 5-6, Bình Hưng Hoà B, Bình Tân), Thành phố Hồ Chí Minh, Ho Chi Minh City"
527352a0498e8be8a1d312f6,Popeyes Louisiana Kitchen,13055,Fried Chicken Joint,10.800598,106.659033,"15-17 Cộng Hoà F4 (Maximark), Tân Bình, TP. Hồ Chí Minh"
4d97bf0197d06ea8f16c240b,Quan Luon Kim Luong,13379,Vietnamese Restaurant,10.369885,107.087773,"Luong The Vinh - P9, Vũng Tàu, Tỉnh Bà Rịa-Vũng Tàu"
51861bdf498e85aeb115d4a7,Coop Food Pham Huu Lau,17057,Food and Beverage Retail,10.703354,106.730447,
59bcf5cf603d2a17e3758163,Canifa,17043,Clothing Store,10.74282,106.611882,"Thành phố Hồ Chí Minh, Ho Chi Minh City"
531c4010498ec9de9daabd9f,Mắt kính Thuỳ Nhung,17037,Eyecare Store,10.948611,106.814997,
4de21afde4cd056f743bdd0a,Mi Huynh Nghia Hiep,13379,Vietnamese Restaurant,10.832699,106.609231,
4f50ab3be4b062d9da179404,Văn miếu Trấn Biên,16020,Historic and Protected Site,10.963326,106.801493,Đồng Nai
4ea23935e5facb29c72f6fb1,Quán Hủ Tiếu Sa Tế - Bún Bò Huế 206A,13049,Diner,10.359251,106.362011,"206A, Đường Nam Kỳ Khởi Nghĩa, Mỹ Tho, Tiền Giang"
5d6ddf6a5ac846e77fe64587,Sacombank - Trang Bang,11046,Banking and Finance,11.036684,106.356159,"Trang Bang District,, {Province, Tây Ninh"
505408e9e4b0d211d0243b43,목란,13289,Korean Restaurant,11.1331,106.608614,
4f4813dae4b0db1b349f66f5,Minh Quý - Bún Giò Heo,13049,Diner,10.898929,106.576963,Hồ Chí Minh
c056f2c5e0d0415da181af05,Làng Nướng Gò Công,13049,Diner,10.355969,106.671957,"145 Trần Công Tường, Tiền Giang"
4e572165aeb74e5d15c6010e,Angten TG,18000,Sports and Recreation,10.323849,106.368343,"Mỹ Tho, Tiền Giang"
518d9aa8498e6d6a009df377,City House Cafe,13034,Café,10.824183,106.68836,"21 Huỳnh Khương An, Gò Vấp, Hồ Chí Minh"
521d63ab11d2b9c0591c41d4,Quán Phở Huỳnh Mai,13028,Breakfast Spot,10.83172,106.713894,"141, Quốc Lộ 13, Hồ Chí Minh"
506e69f4e4b0a9ca4c14dd7c,Tuyết Anh Riverside Village,16030,Other Great Outdoors,10.976696,106.634795,
4f28b174e4b062eef0c6d4aa,Bánh Khọt Cô Ba Vũng Tàu,13379,Vietnamese Restaurant,10.341502,107.078245,"1, Hoàng Hoa Thám, P2, Vũng Tàu, Bà Rịa - Vũng Tàu"
fbe40f0bd9f6485371146c18,Phở Bắc Hải - Long Thuận,13049,Diner,10.81169,106.85774,"328 Long Thuận, Quận 9, TP. Hồ Chí Minh"
59bd067c35f9832f5b7077ca,Quan 16A Bia Den,13379,Vietnamese Restaurant,10.981915,106.72133,"Thuận An, Tỉnh Bình Dương"
4e390a3118380f8ec54bd23d,Yamaha - An Phú 2,17090,Hardware Store,10.892784,106.580482,"65 Quốc Lộ 22 - Ấp Dân Thắng 1 - Tân Thới Nhì - Hóc Môn, Ho Chi Minh City"
5d18a1cdab76360023a7ab5b,Game Playstione - Bình Dương,17027,Video Games Store,10.908207,106.692665,"A209E, Bình Đức 2 (Bờ Bao Sông, Lái Thiêu), Thuận An, Tỉnh Bình Dương"
5057f710e4b047cacfaafa4a,Moon Light Coffee,13034,Café,10.773275,106.769936,"Nguyễn Thị Định - Đông Văn Cống, Hồ Chí Minh"
5da30c7c227dcb00089320a2,C.Tao Chinese Restaurant - Ngô Gia Tự,13049,Diner,10.974514,106.66736,"108 Ngô Gia Tự, Thủ Dầu Một, Tỉnh Bình Dương"
77aac4ab009a491b27c6515e,Trường THCS Hưng Bình,12059,High School,10.84904,106.831582,"819 Nguyễn Xiển, Quận 9, Hồ Chí Minh"
652f9d6e56284e11f47279b5,Tân Sake - Ẩm Thực Sinh Thái,13065,Restaurant,11.002361,106.622505,"Cầu Bà Cô, Bình Dương"
c4e90ddea98d4dcb83f3fa5a,Nhà Hàng Duyên Hải - Cần Giờ,13065,Restaurant,10.412413,106.962924,"551/2 Khu phố Miễu Ba, Cần Giờ, Hồ Chí Minh"
543b7cf1498e5b5416e1b8f1,La Gare Coffee - Nguyễn Thị Thập,13035,Coffee Shop,10.738546,106.710854,"447 Nguyễn Thị Thập, Thành phố Hồ Chí Minh, Ho Chi Minh City"
4e8ad86a61afcc24d97fef88,Canteen First Solar Vietnam,13379,Vietnamese Restaurant,10.964527,106.626819,
2023ee64b3644985a582cdb3,An Bình,11045,Bank,10.636756,106.469481,"234, Quốc Lộ 1A, Ấp 1, Bến Lức, Phú Yên"
010b5a33408b4929952c20c9,Laura Motel,11000,Business and Professional Services,10.368721,107.062283,"126 Trần Phú, Vũng Tàu, Bà Rịa - Vũng Tàu"
4c95d89a6b35a14318df28dc,Ba Diem Market,17054,Flea Market,10.849499,106.602207,"Ba Diem, Hoc Mon, Thành phố Hồ Chí Minh, Ho Chi Minh City"
05be42666118405d0dac39a1,Quán Cây Đước,13049,Diner,10.675031,106.740302,"21/4 Nguyễn Bình, Nhà Bè, Hồ Chí Minh"
51048036e4b04ee8a92a8e3d,Phuc Trang May,17029,Convenience Store,10.787601,106.751503,"299-I37 Khu dan cu Song Giong. P. An Phu. Q2, Thành phố Hồ Chí Minh, Ho Chi Minh City"
4f0b7fd8e4b07aaf558ad7fa,Long Monaco,13072,Asian Restaurant,10.90563,106.850344,Bến Xe Miền Đông
56a9f27a498e5f5d89fd1981,Sản Phẩm Trang Điểm Hello Belle Shop,17030,Cosmetics Store,10.382129,107.106734,"Nguyễn Hữu Cảnh, Vũng Tàu, Tỉnh Bà Rịa-Vũng Tàu"
4f1e05b6e4b03ae364d9774d,Khánh Minh Cafe,13034,Café,10.360426,106.350822,"40 Lê Văn Phẩm, Mỹ Tho, Tỉnh Tiền Giang"
59d04c7ab23dfa246f6a8657,Viva Star Coffee Phương Đông,13034,Café,10.703813,106.654499,"E5-141 Quốc Lộ 50, Phong Phu, Binh Chanh, Thành phố Hồ Chí Minh, Ho Chi Minh City"
540ad7a2498ebfc65c8e0fe6,"Christ Hill, Vung Tau",16032,Park,10.34235,107.076318,
513202f6e4b0a2e12705b32e,Arobi Cafe,13034,Café,10.967202,106.866755,
3b94562e62604812b2a366de,Chè Phương,13382,Snack Place,10.972242,106.904692,"206/69/31 Nguyễn Trường Tộ, Đồng Nai"
5e1c4435a9ac8800074dc934,Cát Cát Studio,11152,Recording Studio,10.341236,107.0896,"110 Võ Thị Sáu (Võ Thị Sáu - Hồ Qúy Ly), Thành Phố Vũng Tàu, Tỉnh Bà Rịa-Vũng Tàu"
63f325eed84340458046e297,Sản Xuất Thương Mại Xây Dựng Dịch Vụ Bến Lức,17028,Construction Supplies Store,10.632318,106.493426,"Khu Phố 1, Huỳnh Châu Sổ, Bến Lức, Long An"
5923df4428122f5738bce54d,Láng The Quán,17057,Food and Beverage Retail,10.986193,106.537437,"Tỉnh Lộ 8, Ấp 6, Củ Chi, Ho Chi Minh City"
1ee03b3070204f6db324be1b,Trạm Y Tế Xã Tân Thạnh Tây,15016,Medical Center,10.985152,106.560355,"256, Tỉnh Lộ 8, Hồ Chí Minh"
62f24be97fde1510fef49f93,WinMart,17029,Convenience Store,10.94662,106.824859,Đồng Nai
4c2c1b1db34ad13a93edeace,Big C,17069,Grocery Store / Supermarket,10.730442,106.604687,"1231, 1A National Road, Hamlet 5, Thành phố Hồ Chí Minh, Ho Chi Minh City"
561f8565705a4d9692fed39f,Quán 100% Thiên Nhiên,13049,Diner,10.388817,106.922334,"10/82 Phan Đức , Ấp Long Thạnh, Cần Giờ, Hồ Chí Minh"
5fa6bf535140d64dedbab631,Happy Coffee,13035,Coffee Shop,10.853275,106.74773,"7/6b Lý Tế Xuyên Phường Linh Đông (cafe Văn Phòng), Thủ Đức, Ho Chi Minh City"
6ae12acc9820474cc254f842,Huy Hoàng,13049,Diner,11.173181,106.664637,"Ấp 1, Chánh Phú Hòa, Bến Cát, Bình Dương"
57c653f8498e5274ecf299f8,The Old Compass Cafe,13034,Café,10.774692,106.700669,"Level 3, 63/11 Pasteur St (Le Loi St), Thành phố Hồ Chí Minh, Ho Chi Minh City"
4e4272871f6ec93e92545a39,Ốc Tản Đà,13000,Dining and Drinking,10.738668,106.661974,"Tan Da, Thành phố Hồ Chí Minh, Ho Chi Minh City"
4e2fde8c7d8bf59d291aa8f5,Hủ tíu Ngàu Lắc,13379,Vietnamese Restaurant,10.963861,106.50411,"95 Liêu Bình Hương, Tân Lập, Củ Chi, Ho Chi Minh City"
37f7af4ba47348c02fa5c7b1,Phở 52,13049,Diner,10.355606,106.359016,"52 Lý Thường Kiệt, Tiền Giang"
11785565f4d54d6c644d8f90,Bụi Quán - Đường Số 9,13049,Diner,10.643541,106.487868,"Đường Số 9, Bến Lức, Long An"
51bc3189498ed90ed26eaa57,Nhà Hàng Nổi Nam Hải,13072,Asian Restaurant,10.290782,106.780769,
b1aa48900a35419a6da1a858,Trà Sữa Thảo Nguyên,13382,Snack Place,10.642865,106.492383,"Nguyễn Văn Siêu, Bến Lức, Long An"
500e57e1e4b027b73a9ef354,Mekong Delta,16043,River,10.343164,106.361367,"Mỹ Tho, Tỉnh Tiền Giang"
4d1745cbf9525941c231b784,Tường Phong,13040,Dessert Shop,10.751563,106.66499,"83 An Diem St., Dist. 5, Thành phố Hồ Chí Minh, Ho Chi Minh City"
6de5a827051a41c579b0c231,Duy4i Studio & Coffee,13034,Café,10.972724,106.886773,"1 Nguyễn Ái Quốc, Biên Hòa, Đồng Nai"
57308367498ed257196cd760,Một Ngàn Chín Trăm Hồi Đó Cafe,13034,Café,10.726907,106.649623,Hồ Chí Minh
55c189d5498ecd3447386c43,Bánh mì Út Em,13054,Food Truck,10.872161,106.597953,"Quốc Lộ 22, Hóc Môn"
5901f7120d173f58d67d87ce,Hai San Tuan Dai Duong,13338,Seafood Restaurant,10.984808,106.719154,
5cbe758d037be1002c8dad43,Coffee Windy,13035,Coffee Shop,10.784274,106.790314,"44 D1 Mega Village Khang Dien (Vo Chi Cong Phu Huu Ward Dist 9), Thành phố Hồ Chí Minh, Ho Chi Minh City"
19ba7f34f1db4db7d047684b,Tiệm Bạc Phương Nguyên,17000,Retail,10.963121,106.838206,"95, Nguyễn Ái Quốc, Đồng Nai"
4ede2d6ee5e8df93271da368,Sân Cầu Lông Viettel,10051,Stadium,10.808408,106.64881,"Hoàng Hoa Thám Street, Tân Bình, Ho Chi Minh City"
0511830564bc41ebef61a24c,Bảy Tài Quán - Cơm Bình Dân,13049,Diner,10.99339,106.650099,"124 Cách Mạng Tháng Tám, Bình Dương"
b0f6dbbac4854b4f9e60e2ec,See Well Investment Co. Ltd,11076,Home Improvement Service,10.972996,106.879579,"8 Cho Chieu St., Đồng Nai"
52c92750498e424a2184203f,Adore Shop,17114,Shopping Mall,10.843491,106.674384,
55df0dbd498e4a273305b589,Social Club @ Hotel Des Arts,13013,Hotel Bar,10.782445,106.697211,"76 78 Nguyen Thi Minh Khai Street, Thành phố Hồ Chí Minh, Ho Chi Minh City"
5f2a917994d5297ed4d1b28a,Shop Thể Thao Cc,17117,Sporting Goods Retail,10.944656,107.138756,"737/22 Kp Trần Cao Vân (TT Dầu Giây), Thống Nhất, Tỉnh Đồng Nai"
62db6fe024ee42088366e846,Coffee Điểm Tâm Sáng Quang Tiến,13035,Coffee Shop,10.63865,106.49531,"Số 40, Đường Số 11, Khu Dân Cư Đường 10, Bến Lức, Long An"
55364861498e9f99a3624a14,Morico SC VivoCity,13040,Dessert Shop,10.729218,106.702669,"L1, 1058 Nguyen Van Linh Blvd., Thành phố Hồ Chí Minh, Ho Chi Minh City"
5295818a498ee1d10b64601f,Quán ăn Bò Mềm,13383,Steakhouse,10.738167,106.716196,"281, Nguyễn Thị Thập, Q7, Hồ Chí Minh"
53987aca498e9758d6b5febf,Thiết kế website 0933 687 102,11108,IT Service,10.8156,106.563,B7/24T (Liên Ấp 2-6 Vĩnh Lộc A)
5094a907e4b052b2c8815f7d,Big C,17069,Grocery Store / Supermarket,10.807434,106.633759,"1/1 Trường Chinh, Thành phố Hồ Chí Minh, Ho Chi Minh City"
524008f2bce62275738f80bc,Quán Lạ,13379,Vietnamese Restaurant,10.359682,107.093101,"Bình Giã, Vũng Tàu, Tỉnh Bà Rịa-Vũng Tàu"
4ff93b8fe4b025109b161266,Nha hang Tiec Cuoi Tigôn,13065,Restaurant,10.875837,106.76628,"50 - 52 Quoc Lo 1K, Thu Duc"
85d15cac972f44d58189a28f,Hoàng Quân - Lò Bánh Mì,13002,Bakery,10.850275,106.811945,"679, Lê Văn Việt, Q9, Quận 9, Hồ Chí Minh"
8b633717eb1c4bacb141bbc2,Cà Phê Chân Tình,13035,Coffee Shop,10.848476,106.831534,"746, Nguyễn Xiển, Q9, Hồ Chí Minh"
535cf97c498ea222fc37db53,Bonte,13148,French Restaurant,10.78432,106.681903,14/12B3 Ky Dong. District 3. HCM
6175dd5da6c6483c3fefdc85,Five Star Vietnam - Nguyễn Văn Hùng,13049,Diner,10.634412,106.493878,"52 Nguyễn Văn Hùng, Khu Phố 3, Bến Lức, Long An"
4f9d34fae4b0edc561f68ee8,Quán Cây Me,13026,BBQ Joint,10.762117,106.663051,"18/3, Nguyễn Lâm, Q10, Quận 10, Ho Chi Minh City"
13ebb10add304e956e7d03dd,Siêu Thị Máy Tính Phạm Văn,17025,Electronics Store,10.6576,106.582001,"D17/47, Đinh Đức Thiện, Hồ Chí Minh"
5003bdd3e4b0bc51705a8575,Coffee T&P,13034,Café,10.921122,106.73091,"Binh Dang, Binh Hoa, Thuan An, Tỉnh Bình Dương"
4e77343b88775d593eb7c08f,KFC,13145,Fast Food Restaurant,10.782057,106.628679,"111 Nguyễn Sơn, Tân Phú, Hồ Chí Minh"
505912abe4b0fbd82822c160,Ngân Hương Mỹ Thực Gia,13028,Breakfast Spot,10.920039,106.713487,
71e199af077e4e318493351c,Cửa Hàng Nội Thất Văn Phòng Phong Nhã,17085,Housewares Store,11.038294,106.683293,"0, Huỳnh Văn Lũy, Bình Dương"
4f1a7687e4b0850c832cae16,Nghĩa Trang Gò Dưa,12003,Cemetery,10.878813,106.740191,"đường Lê Thị Hoa, Thủ Đức, TP. Hồ Chí Minh"
45992935cb45431737113dc9,Công Nghệ Tâm Trí,17025,Electronics Store,10.38416,107.101096,"60/5/3A, Lê Thánh Tông"
4de0dd6c1f6ece6473849f4a,Nguyễn Kim CMC Plaza,17025,Electronics Store,10.78201,106.654338,"79B Ly Thuong Kiet St., Thành phố Hồ Chí Minh, Ho Chi Minh City"
5390e9d956374c316a5b5ca7,Cửa Hàng Bích Sơn Vật Liệu Xây Dựng,17028,Construction Supplies Store,10.949929,106.997481,"63/3 Ấp Lộc Hòa, Trảng Bom, Đồng Nai"
4e859535775b58971b8d5b79,Góc Phố Cafe,13034,Café,10.987188,106.67797,"Lê Hồng Phong, Bình Dương"
4f9f8da7e4b0f6bef1787438,Nước mía Võng,13052,Food Court,10.92301,106.603067,"Tỉnh Lộ 15, Hóc Môn, Ho Chi Minh City"
72c0a4f668ff4ecf0a0ff72d,Tiệm Bánh Huyền,13002,Bakery,10.822053,106.454828,"84C Tỉnh lộ 824, Đức Hòa, Long An"
580220cbd67c00ba4265bac5,肴や,13263,Japanese Restaurant,10.789844,106.709546,"50 Me Linh (Phuong 19), Hồ Chí Minh"
a90c35072774459497cc2648,Vina Tarpaulin Co. Ltd,11141,Plastics Supplier,11.111134,106.794241,Tan My Hamlet
513b3b16e4b0c7db9665ce8e,Sencafe,13034,Café,10.87724,106.646624,
e3377acb1f4b433a707a3876,Cty Woodworth Wooden Việt Nam TNHH,11000,Business and Professional Services,10.957962,106.594362,"Ấp 12, Củ Chi, Hồ Chí Minh"
f7b6eae0872b4fa3493c184c,Trường THCS Nguyễn Quốc Phú,11028,Construction,11.024191,106.706163,"Ấp Vĩnh Trường, Tân Uyên, Bình Dương"
f4e77d2b190d41cefe346d84,Quán Ngọc Trâm - Món Ăn Gia Đình,13049,Diner,10.822756,106.461139,"Võ Văn Ngân, Đức Hòa, Long An"
4fb479a6e4b008453edecfcf,Spa Princess,11073,Spa,10.352603,107.065337,"12/1, Trần Phú, P1, Vũng Tàu, Bà Rịa - Vũng Tàu"
578707ee498e7be2b312a4ec,Quán Cơm Chay Quốc Tế 1,13377,Vegan and Vegetarian Restaurant,10.977612,106.655912,"Số 9 (Trần Tử Bình), Tỉnh Bình Dương"
51703dabb8acdb13d6223d39,Chanel,17000,Retail,10.775623,106.701519,"141 Nguyen Hue Street, Thành phố Hồ Chí Minh, Ho Chi Minh City"
a3f4e016d7e442313d1c7a4b,Cửa Hàng Nhôm Kính Cao Cấp Nguyên Đạt,17000,Retail,10.815121,106.587956,"248, Nguyễn Thị Tú, Hồ Chí Minh"
3853ffaf74cc45f05e8e70e8,"Duy - Phở, Bún Bò & Bò Kho",13049,Diner,10.532634,106.419182,"60 Nguyễn Thông, Long An"
5229ce0911d2e03f3a8c91a5,Bistro Nine,13000,Dining and Drinking,10.3491,107.072826,
58f2d08c62420b4cd6c86a15,Liker Coffee,13035,Coffee Shop,10.789312,106.76784,"La Astoria - 383 Nguyen Duy Trinh St. (2 Dict.), Thành phố Hồ Chí Minh, Ho Chi Minh City"
1099529d581045470459cd20,Nobita - Quán Ăn Vặt,13382,Snack Place,10.972398,106.885606,"306/23 Nguyễn Ái Quốc, Đồng Nai"
2a97b4cc0e6a4a565f810408,Cty Cổ Phần Công Nghiệp Chính Xác Việt Nam,11000,Business and Professional Services,10.966704,107.030322,"Khu Công Nghiệp Hố Nai, Lô Vlll-1, Đường 6, Trảng Bom, Đồng Nai"
1d4b5a33ebdb44f370ba7cfc,Quán Hoa Sữa - Long Thuận,13049,Diner,10.811448,106.855597,"278 Long Thuận, Quận 9, TP. Hồ Chí Minh"
61b5c2c7a1be4ef4d6f07d8a,Phương - Cháo Vịt & Gỏi Vịt,13049,Diner,10.533098,106.418256,"267 Nguyễn Đình Chiểu, Long An"
502a14dde4b0b266b8f4277c,Head Sơn Minh,17119,Bicycle Store,10.748519,106.634999,
4c81ae6fe602b1f7e19b957a,Saigon Pony Club,16014,Farm,10.783611,106.771351,Số 42 Lê Văn Thịnh (Phường Bình Trưng Ðông   Quận 2)
501de092e4b0bbacb67f5410,Tí Tách Cafe,13034,Café,10.853913,106.770091,"224 - 226 Hoàng Diệu 2, Thủ Đức, Hồ Chí Minh"
4ed8c4e49911a3e78b2cdb5c,Bún Cá Rô Ðông,13379,Vietnamese Restaurant,10.799486,106.629804,Tan Son Nhi
4f5b69e1e4b0c5418aa89d71,Kem Xoi Thanh Hang,13035,Coffee Shop,10.954302,106.868632,
4edef83b8231abf7c1bf2b45,Monkey Island-Rừng Sác,16030,Other Great Outdoors,10.406298,106.890693,Rung Sac
3a8235aa4f6c4a7259d16df3,Bánh Canh Phú Mỹ,13049,Diner,11.003726,106.675572,"386 Huỳnh Văn Lũy, Bình Dương"
3e84ab7ba41b44d530d11988,Ốc Sơn Ca,13382,Snack Place,10.532988,106.41885,"Hẻm 5 Nguyễn Thông, Long An"
51499050e4b0e255d840d651,Thế Giới Di Động - 1077 Hậu Giang,17025,Electronics Store,10.745091,106.624003,"1077, Hậu Giang, Q6 (Hậu Giang), Thành phố Hồ Chí Minh, Ho Chi Minh City"
50c41d43e4b0e7fe4de99b86,Bo Mo Chay - Hang Dua - Binh Duong,13379,Vietnamese Restaurant,10.960337,106.675822,Binh Duong
4e6ac33ee4cdb37551baafab,Hu Tiu Nam Vang - Bun Gio Heo,13000,Dining and Drinking,10.960968,106.856055,"Biên Hòa, Đồng Nai"
517e7bbb498ea18a02ac8491,Sunny Bar,13003,Bar,10.89607,106.400863,"Thị Trấn Hậu Nghĩa, Long An"
f3e4484e33e14cd2fc01c5da,Giáo Xứ Ngọc Hà,12101,Church,10.605343,107.051389,"0, Huỳnh Tịnh Của"
6265778ef36c4681b1d4238e,Lò Bánh Mì Năm Chi,13000,Dining and Drinking,10.696933,106.59726,"92A/4, Hoàng Đạo Thúy, Bình Chánh, Hồ Chí Minh"
55c5e3e6498e01d9e9424562,Nhà hàng Sushi Hokkaido Sachi - Nguyễn Trãi,13276,Sushi Restaurant,10.769245,106.690527,"139A-B Nguyễn Trãi, Thành phố Hồ Chí Minh, Ho Chi Minh City"
52f49b5b498ed99c73dd51c6,ModernHouse.com.vn,17088,Mattress Store,10.70084,106.732521,"Phạm Hữu Lầu (Khu dân cư KỶ NGUYÊN - The Era Town), Quận 7, TP. Hồ Chí Minh"
6281eaebdfbc911b2554bf6e,Peranakan Herbal Massage Center,11070,Massage Clinic,10.833551,106.703027,"281/13 Binh Loi street (Binh Loi), Ho Chi Minh City"
30b52160678c49efb7b4b87b,Đồi Gió Hú Cafe,13034,Café,10.967662,106.925929,Đồng Nai
5bfa836b7b385f002c40637b,Napoli's Pizza,13064,Pizzeria,10.866889,106.813916,"370 Hoàng Hữu Nam, Thành phố Hồ Chí Minh, Ho Chi Minh City"
563f14aacd10c8b4e085d37b,Football Grass Field D7 HOTSHOTS,18064,Soccer Field,10.679645,106.752689,
51333ffce4b01a0b5b4ea7a7,The Blues,17043,Clothing Store,10.963355,106.841845,"422, Ql 1 (QL 1), Biên Hòa, Đồng Nai"
558a4f17498e3fccee55575d,Phuong lai electric (Thiết bị điện Phương Lai),17025,Electronics Store,10.819606,106.609236,"232 Đường Số 18, Bình Tân, Hồ Chí Minh"
5ab27466464d6563a704ab0a,Tiệm Sơn Minh Cảnh,17112,Print Store,10.809121,106.476094,"Ấp Bình Tiền 2 (Xã Đức Hoà Hạ), Đức Hòa, Long An"
59a42b4365cdf8452650226d,Family Mart,17029,Convenience Store,10.342224,107.076797,"Vũng Tàu, Tỉnh Bà Rịa-Vũng Tàu"
4eabd47a93ad72a2db01d02f,Cà Phê Tam Giang,13034,Café,10.810921,106.77716,"599A Đỗ Xuân Hợp, Quận 9, Ho Chi Minh City"
4e91076c8231d8feae40b10b,Phở Hồng,13379,Vietnamese Restaurant,10.782088,106.661945,Đường Cửu Long (Cư xá Bắc Hải)
e604a8cffc0b465eeb61e718,Sản Xuất Giày Thượng Thăng,11179,Wholesaler,10.673503,106.594189,"D5/42, Ấp 4, TP. Hồ Chí Minh"
5e5dbc3f7aa26f0007b133d1,ĐĂNG KHOA Service Center- Macbook iMac iPhone Laptop Bình Dương,11108,IT Service,10.986496,106.66708,"20 Huỳnh Văn Luỹ,Phú Lợi, Thủ Dầu Một, Tỉnh Bình Dương"
59478a7526659b1af83cd9dd,Black Coffee 532,13034,Café,10.825926,106.458859,"532 Khu Phố 5, Thị Trấn Đức Hoà, Long An"
4f1ffaeae4b01d27e7e23800,Lẩu Ba Chuông,13026,BBQ Joint,10.368206,106.352005,Lý Thường Kiệt
5449ecac498e300a7335c75d,Kedai Makan Mohammad Amine,13065,Restaurant,10.389682,106.345318,Dhao Tanh 250 AP
fddeb27629e64d68380ca958,Quán Café Hồng Uyên,13049,Diner,11.042654,106.636189,"995, Đại Lộ Bình Dương, Ấp 7,Thị Xã, Bình Dương"
175cb8545b454e747281539a,Sunny - Trà Sữa & Mì Cay Hàn Quốc,13049,Diner,10.985294,106.867736,"Nguyễn Khuyến, Tổ 30, KP. 5, Đồng Nai"
4fc996bae4b0ddddfbc58e28,Rach Chiec Golf Driving Range,18018,Golf Course,10.812542,106.758649,
5114d02fe4b086f9a591ff03,Đào Viên Cafe,13034,Café,10.536871,106.414324,"46 Cách Mạng Tháng Tám, Tân An, Long An"
